Timestamp,mobile-15,mobile-13,mobile-14,mobile-9,mobile-39,mobile-37,mobile-21,mobile-43,mobile-10,mobile-22,mobile-32,mobile-44,mobile-34,mobile-49,mobile-46,mobile-23,mobile-45,mobile-8,mobile-31,mobile-36,mobile-7,mobile-12,mobile-5,mobile-11,mobile-42
2020-04-09 12:10:00,,,,,,,,23.727497997933785,,28.431717885707304,,,,25.024281721723355,90.19046397779258,,,,53.253483617468824,,47.149884413652536,,,,
2020-04-09 12:20:00,,,,,,,,24.317340199228376,,27.281469814007234,,,,33.17464989563265,90.33467833406885,,,,54.50100219393614,,46.90501671123742,,,,
2020-04-09 12:30:00,,,,,,,,191.20723848430262,,32.44325725307708,,,,31.257855258356987,94.0897449114297,,,,55.591559157449325,,47.57358579934967,,,,
2020-04-09 12:40:00,,,,,,,,30.5705579426678,,30.49427681549529,,,,25.32026915966421,90.92574454969221,,,,54.30799266644036,,49.64732699137823,,,,
2020-04-09 12:50:00,,,,,,,,24.362575595035786,,31.270227811463553,,,,,90.7737489720508,,,,55.16941446028196,,48.87884264351543,,,,
2020-04-09 13:00:00,,,,,,,,,,32.17153826519097,,,,,89.7095917270014,,,51.916530254168514,54.4348388249791,,43.15903692851228,,,,
2020-04-09 13:10:00,,,,,,,,,,35.552476854379066,,,,,160.02902197907247,,,,105.24311549153805,,50.027528785839465,,,,
2020-04-09 13:20:00,,,,,,,,,,26.63093487536662,,,,,89.74866992313356,,,,74.5681836886742,,52.35030769202179,,,,
2020-04-09 13:30:00,,,,,,,,,,29.487998930531827,,,,,90.85375964007305,,,,57.85159986442945,,42.59263554439103,,,,
2020-04-09 13:40:00,,,,,,,,,,33.624587385246144,,,,,89.71616238342432,,,,238.5426258763163,,47.34968234632521,,,,
2020-04-09 13:50:00,,,,,,,,,,30.55472744487847,,,,27.93461895569073,86.46661409307241,,,,55.61153827772253,,46.9634405362013,,,,
2020-04-09 14:00:00,,,,,,,,,,29.19012426837962,,,,34.227087549290204,89.14364293265595,,,,58.24702837465503,,47.029605012931526,,,,
2020-04-09 14:10:00,,,,,,,,27.032265343752265,,29.65910537982602,,,,32.58646192520282,93.0524098320653,,,,54.471322443980654,,49.013208718637436,,,,
2020-04-09 14:20:00,,,,,,,,28.28801510037578,,27.710469199842354,,,,28.010698157642626,94.210955601376,,,,59.61154474830018,,49.46514005977407,,,,
2020-04-09 14:30:00,,,,,,,,44.40157526615329,,27.408823315080525,,,,,87.96100543583832,,,,59.50710636283221,,49.45510436671812,,,,
2020-04-09 14:40:00,,,,,,,,209.22111066629796,,30.223417928977092,,,,,91.45409255390673,,,,57.45191497143,,45.529646349914806,,,,
2020-04-09 14:50:00,,,,,,,,107.67002565833106,,31.15143243674151,,,,,92.59018760033136,,,,56.155500108467066,,1166.8051004479107,,,,
2020-04-09 15:00:00,,,,,,,,587.6246187916278,,33.10704991888857,,,,,94.08866476434946,,,,1170.1856368500196,,48.7304110613537,,,,
2020-04-09 15:10:00,,,,,,,,111.85559479131504,,35.096258135781795,,,,,98.04246577384502,,,,53.49359044253943,,47.94888384482108,,,,
2020-04-09 15:20:00,,,,,,,,110.4746617702145,,37.65846693326456,,,,,91.06693604217031,,,,55.26611232098679,,46.538904056569976,,,,
2020-04-09 15:30:00,,,,,,,,115.93386024520822,,36.18191045978293,,,,,98.79023127577845,,,,58.69730266986816,,47.91241933779124,,,,
2020-04-09 15:40:00,,,,,,,,110.78655395221494,,30.108526407338733,,,,,94.89209760892423,,,,59.494709951057,,47.7170795778586,,,,
2020-04-09 15:50:00,,,,,,,,785.4466353424451,,37.04144732341812,,,,,93.8117670846858,,,,54.11821958991082,,49.249698250121476,,,,
2020-04-09 16:00:00,,,,,,,,114.5897006461502,,36.23609878116125,,,,,95.60716622918169,,,,60.345886348334034,,46.71215849255038,,,,
2020-04-09 16:10:00,,,,,,,,111.05348840523192,,713.9343231468441,,,,,90.92550995624799,,,,462.63597367776777,,,,,,
2020-04-09 16:20:00,,,,,,,,114.61511972992628,,34.86502355462038,,,,,93.86161693985187,,,,57.800165111119654,,,,,,
2020-04-09 16:30:00,,,,,,,,109.73909244195278,,33.14480422327729,,,,,93.27978803238804,,,,54.998332049447576,,,,,,
2020-04-09 16:40:00,,,,,,,,110.61295518404984,,29.655599599022427,,,,,91.61050709004095,,,,,,,,,,
2020-04-09 16:50:00,,,,,,,,109.22741410040855,,35.60386788878416,,,,,90.693770707292,,,,,,,,,,
2020-04-09 17:00:00,,,,,,,,111.73382025794126,,30.749033433235105,,,,,92.57029255885307,,,,,,,,,,
2020-04-09 17:10:00,,,,,,,,110.39302590973986,,33.61659464164319,,,,,92.74666648820171,,,,,,,,,,
2020-04-09 17:20:00,,,,,,,,111.13779825400358,,35.541815232207114,,,,,91.62776267387078,,,,,,,,,,
2020-04-09 17:30:00,,,,,,,,108.61971567523636,,34.75352862236505,,,,,95.2742915249487,,,,,,,,,,
2020-04-09 17:40:00,,,,,,,,484.4109680594649,,42.77211093626444,,,,,91.29397310106859,,,,,,,,,,
2020-04-09 17:50:00,,,,,,,,837.3717760201988,,33.01488219951041,,,,,91.60085350098551,,,,,,,,,,
2020-04-09 18:00:00,,,,,,,,109.80867251180875,,31.567190505592624,,,,,89.36620600287755,,,,,,,,,,
2020-04-09 18:10:00,,,,,,,,111.24360857319648,,29.511481796748015,,,,,91.57193492092172,,,,,,,,,,
2020-04-09 18:20:00,,,,,,,,110.08801474800302,,31.734689937614533,,,,,95.9581355817077,,,,,,,,,,
2020-04-09 18:30:00,,,,,,,,109.0075432371325,,33.3706049102004,,,,,93.06210843123057,,,,,,,,,,
2020-04-09 18:40:00,,,,,,,,601.4153511228683,,31.122981981680606,,,,,93.17573577104437,,,,,,,,,,
2020-04-09 18:50:00,,,,,,,,108.08267306777904,,32.37059911502701,,,,,96.14327689054495,,,,,,,,,,
2020-04-09 19:00:00,,,,,,,,112.42890179873837,,29.726587264232286,,,,,92.80356761127831,,,,,,,,,,
2020-04-09 19:10:00,,,,,,,,667.2118712034357,,41.42804591677215,,,,,88.99688424572003,,,,,,,,,,
2020-04-09 19:20:00,,,,,,,,109.55549930357272,,37.8392973050311,,,,,97.05426721023805,,,,,,,,,,
2020-04-09 19:30:00,,,,,,,,736.9496550391731,,29.461636547704764,,,,,100.59638415896612,,,,,,,,,,
2020-04-09 19:40:00,,22.630636153921753,,,,,,113.96291342311235,,31.876532190925413,,,,,89.30564503916821,,50.152315068466756,,,,,,,,
2020-04-09 19:50:00,,,,,,,,674.1563194088718,,30.645489631777085,,,,,241.60792788217944,,58.24417398113484,,,,,,,,
2020-04-09 20:00:00,,,,,,,,335.92070408687147,,35.56216568934949,,,,,410.0251594393962,,56.579288844377565,,,,,,,,
2020-04-09 20:10:00,,,,,,,,327.7602352071299,,32.68136143685422,,,,,223.168496951877,,,,,,,,,,
2020-04-09 20:20:00,,,,,,,,493.0634538632817,,33.50528824092591,,,,,438.2891387302069,,,,,,,,,,
2020-04-09 20:30:00,,,,,23.735656097034173,,26.38945585198472,232.03455327661976,,36.22371722134139,,,,,353.1191521061967,,,,,,,,,41.09904715941705,
2020-04-09 20:40:00,,,18.5436383620529,,,,,26.41793818491341,,35.09598951174169,,,,,668.5742149498125,,,,,,,,,54.1699353942075,
2020-04-09 20:50:00,,,25.757874748205676,,,,,32.62221383709019,,33.068037908987776,,,,,,,,,,,,,,,
2020-04-09 21:00:00,,,,,,16.703695409183112,,29.312625514458734,,36.79925045188032,,,,,,,,,,,,,,,
2020-04-09 21:10:00,,,,,,,,34.40706429190421,,31.482015372345128,,,,,,,,,,,,,,,
2020-04-09 21:20:00,,,,,,,,31.782790351854768,,557.5862272281138,,,,,,,,,,,,,,,
2020-04-09 21:30:00,,,,,,,,32.24328733006293,,35.76789764054859,,,,,,,,,,,,,,,
2020-04-09 21:40:00,,,,,,,,632.7346850992881,,33.20203678816287,,,,,,,,,,,,,,,
2020-04-09 21:50:00,,,,,,,,864.8658256282837,,33.90164130472004,,,,,,,,,,,,,,,
2020-04-09 22:00:00,,,,,,,,32.0565185570437,,33.65947769665106,,,,,,,,,,,,,,,
2020-04-09 22:10:00,,,,,,,,27.324529595797554,,34.812682037311305,,,,,,,,,,,,,,,
2020-04-09 22:20:00,,,,,,,,382.5701233164296,,36.532628927418656,,,,,,,,,,,,,,,
2020-04-09 22:30:00,,,,,,,,30.12382502947781,,36.35092495691837,,,,,,,,,,,,,,,
2020-04-09 22:40:00,,,,,,,,25.45996004967453,,34.53237286944178,,,,,,,,,,,,,,,
2020-04-09 22:50:00,,,,,,,,29.92230902316728,,31.094552194858107,,,,,,,,,,,,,,,
2020-04-09 23:00:00,,,,,,,,32.43896559451385,,32.730243635620944,,,,,,,,,,,,,,,
2020-04-09 23:10:00,,,,,,,,30.857954746724463,,33.74372971306037,,,,,,,,,,,,,,,
2020-04-09 23:20:00,,,,,,,,29.573008046971392,,34.89611383973126,,,,,,,,,,,,,,,
2020-04-09 23:30:00,,,,,,,,30.263515020038447,,32.18789882769189,,,,,,,,,,,,,,,
2020-04-09 23:40:00,,,,,,,,32.322431109564576,,28.752805207470626,,,,,,,,,,,,,,,
2020-04-09 23:50:00,,,,,,,,27.452419553309202,,552.7023983113057,,,,,,,,,,,,,,,
2020-04-10 00:00:00,,,,,,,,27.43801541619483,,33.76426315010915,,,,,,,,,,,,,,,
2020-04-10 00:10:00,,,,,,,,28.3033534630538,,35.59433914087792,,,,,,,,,,,,,,,
2020-04-10 00:20:00,,,,,,,,30.04841086683609,,30.62275111874219,,,,,,,,,,,,,,,
2020-04-10 00:30:00,,,,,,,,34.24061452625311,,29.62491758048517,,,,,,,,,,,,,,,
2020-04-10 00:40:00,,,,,,,,29.06190535807185,,33.063946407943426,,,,,,,,,,,,,,,
2020-04-10 00:50:00,,,,,,,,32.96755003634344,,35.07258939120939,,,,,,,,,,,,,,,
2020-04-10 01:00:00,,,,,,,,34.83947378121678,,33.604268116427626,,,,,,,,,,,,,,,
2020-04-10 01:10:00,,,,,,,,27.334230655266612,,33.447223336574524,,,,,,,,,,,,,,,
2020-04-10 01:20:00,,,,,,,,30.31646766778735,,35.071600310295736,,,,,,,,,,,,,,,
2020-04-10 01:30:00,,,,,,,,26.876849161437164,,34.012390396772425,,,,,,,,,,,,,,,
2020-04-10 01:40:00,,,,,,,,32.56086131095519,,40.50493634390936,,,,,,,,,,,,,,,
2020-04-10 01:50:00,,,,,,,,27.98355498348852,,34.47480972748944,,,,,,,,,,,,,,,
2020-04-10 02:00:00,,,,,,,,27.79294026996807,,36.58317248550439,,,,,,,,,,,,,,,
2020-04-10 02:10:00,,,,,,,,28.61932792970467,,37.847395371274686,,,,,,,,,,,,,,,
2020-04-10 02:20:00,,,,,,,,31.64200629914346,,33.75183822906393,,,,,,,,,,,,,,,
2020-04-10 02:30:00,,,,,,,,32.482393983873294,,36.60441308571289,,,,,,,,,,,,,,,
2020-04-10 02:40:00,,,,,,,,26.776001412149785,,35.59708327984304,,,,,,,,,,,,,,,
2020-04-10 02:50:00,,,,,,,,28.03844772258369,,31.81875735048892,,,,,,,,,,,,,,,
2020-04-10 03:00:00,,,,,,,,33.11077600587531,,33.81190660017601,,,,,,,,,,,,,,,
2020-04-10 03:10:00,,,,,,,,30.763609420982572,,36.26999097665264,,,,,,,,,,,,,,,
2020-04-10 03:20:00,,,,,,,,30.411706355098676,,33.603803743480675,,,,,,,,,,,,,,,
2020-04-10 03:30:00,,,,,,,,31.992438183753173,,37.75811719741996,,,,,,,,,,,,,,,
2020-04-10 03:40:00,,,,,,,,32.81199704058754,,45.46389991026125,,,,,,,,,,,,,,,
2020-04-10 03:50:00,,,,,,,,35.257233026500224,,,,,,,,,,,,,,,,,
2020-04-10 04:00:00,,,,,,,,28.31976453367287,,,,,,,,,,,,,,,,,
2020-04-10 04:10:00,,,,,,,,27.646646083167997,,,,,,,,,,,,,,,,,
2020-04-10 04:20:00,,,,,,,,34.789258261707715,,,,,,,,,,,,,,,,,
2020-04-10 04:30:00,,,,,,,,31.003927652916843,,35.28333890917181,,,,,,,,,,,,,,,
2020-04-10 04:40:00,,,,,,,,33.133282542577525,,32.48642434999769,,,,,,,,,,,,,,,
2020-04-10 04:50:00,,,,,,,,27.463992333788497,,35.868366986797646,,,,,,,,,,,,,,,
2020-04-10 05:00:00,,,,,,,,30.25055282649221,,32.99685084827793,,,,,,,,,,,,,,,
2020-04-10 05:10:00,,,,,,,,29.520378001889448,,448.31360837131416,,,,,,,,,,,,,,,
2020-04-10 05:20:00,,,,,,,,29.84258436723269,,39.0828896299973,,,,,,,,,,,,,,,
2020-04-10 05:30:00,,,,,,,,29.74413723209307,,39.817781046921894,,,,,,,,,,,,,,,
2020-04-10 05:40:00,,,,,,,,464.31192930454534,,30.84719098982648,,,,,,,,,,,,,,,
2020-04-10 05:50:00,,,,,,,,31.012667277182345,,30.93906852440064,,,,,,,,,,,,,,,
2020-04-10 06:00:00,,,,,,,,31.458337209019195,,32.951144414239586,,,,,,,,,,,,,,,
2020-04-10 06:10:00,,,,,,,,29.771827865426513,,34.240205153939726,,,,,,,,,,,,,,,
2020-04-10 06:20:00,,,,,,,,28.586234601997504,,30.890390799951373,,,,,,,,,,,,,,,
2020-04-10 06:30:00,,,,,,,,29.410820772869986,,39.676743492073975,,,,,,,,,,,,,,,
2020-04-10 06:40:00,,,23.117874210665413,,,,,27.954946676646575,,40.645603658241846,,,,,,,,,,,,,,,
2020-04-10 06:50:00,,,,,,,,622.049928563489,,34.864980769763804,,,,,,,,,59.48544899928112,,,,,,
2020-04-10 07:00:00,,,,,,,,31.44707379360621,,30.83441630469791,,,,,,,,,69.74224527940461,,,,,,
2020-04-10 07:10:00,,,,,,,,32.816475578252486,,32.568596246786925,,,,,,,,52.26680825339707,126.25322857581794,,52.010294194515524,,,,
2020-04-10 07:20:00,,,,,,,,30.0362727955861,,569.7233565467949,,,,,50.40745144410072,,,62.054113040264646,60.52649641180773,,70.5767923015364,,,,
2020-04-10 07:30:00,,,,,,,29.045723586546604,700.812512483065,,31.71303053423279,,,,,417.72637289882704,,,,99.50590134868072,,311.4811680568514,,,,
2020-04-10 07:40:00,,,,,,,,29.737137536613236,,31.875069803362173,,,,,157.7879658109959,,,,143.00210620146822,,60.75300931988606,,,,
2020-04-10 07:50:00,,24.545794559083923,,,,,,966.4610295185788,,485.22573447604515,,,,,765.568126955532,,,,59.99784846609367,,59.09150401025956,,,,
2020-04-10 08:00:00,,,,,,,,29.83156788724637,,33.28640409304755,,,,,98.2462923718987,,51.579560699903816,,65.55192556216942,,60.705225022236704,,,,
2020-04-10 08:10:00,,,,,,,,31.98191802539678,,42.942833634707654,,,,,94.24720783447924,,,,59.569830808787444,,60.35974842605906,,,,
2020-04-10 08:20:00,,,,,,,,26.300876968396643,,33.45116794928047,,,,,94.68699213479499,,,,60.455183979669826,,60.30524926473082,,,,
2020-04-10 08:30:00,,,,,24.81993482088191,,,34.09831825033349,,34.43931227013234,,,,,629.3077903848208,,,,58.52937241965185,,393.0870884723354,,,53.09854809168253,
2020-04-10 08:40:00,,,,,,,,29.54617356572496,,38.50979871988521,,,,,98.03686915663404,,,,305.11712763610564,,62.82381878408149,,,,
2020-04-10 08:50:00,,,,,,,,881.2755641323289,,36.242257272834465,,,,,691.4725310329313,,,,62.967427788891534,,62.2386985479325,,,,
2020-04-10 09:00:00,,,,,,,,34.068073271435836,,33.313315545809296,,,,,99.33210481701502,,,,58.89542802742589,,59.36911886217582,,,,
2020-04-10 09:10:00,,,,,,23.991707724790587,,29.177601685779567,,45.11851415028117,,,,,734.8875139709853,,,,59.610577510112314,,59.381998374440755,,,,
2020-04-10 09:20:00,,,,,,,,30.394879537303186,,32.370338177905545,,,,,95.29722030561355,,,,63.844075674226545,,58.296647648644715,,,,
2020-04-10 09:30:00,,,,,,,,30.309278024988302,,34.235012573206404,,,,,92.02968396072524,,,,58.943279058017474,,60.84496339298562,,,,
2020-04-10 09:40:00,,,,,,,,442.18506651836435,,35.410988430067064,,,,,97.40080454263945,,,,68.63668561137389,,56.55050826034597,,,,
2020-04-10 09:50:00,,,,,,,,32.16785730337851,,36.396130031795145,,,,,92.94363171569658,,,,353.13954683296265,,54.608337543060294,,,,
2020-04-10 10:00:00,,,,,,,,31.72910244431488,,34.959128014871204,,,,,98.28537311648249,,,,56.06185218159714,,52.69562057227263,,,,
2020-04-10 10:10:00,,,,,,,,32.21915669574588,,32.76768835401402,,,,,95.44659887027143,,,,58.68854671120978,,51.940756408009136,,,,
2020-04-10 10:20:00,,,,,,,,670.93122206993,,40.84537570425442,,,,,94.41797298570215,,,,59.84050058052628,,55.501303274086744,,,,
2020-04-10 10:30:00,,,,,,,,30.00009992440319,,38.10496234248973,,,,,96.78384527580539,,,,60.2539180804357,,50.60575727623707,,,,
2020-04-10 10:40:00,,,,,,,,29.18030615411296,,39.27875543835216,,,,,95.41903476231887,,,,60.46819535242289,,52.10383566583749,,,,
2020-04-10 10:50:00,,,,,,,,29.65741400039221,,36.13825510136435,,,,,97.5560964407483,,,,58.79476904268021,,49.604683393376376,,,,
2020-04-10 11:00:00,,,,,,,,29.126658323351325,,32.92297742723772,,,,,96.93284359216415,,,,56.8243414929241,,537.0697604919578,,,,
2020-04-10 11:10:00,,,,,,,,29.920222337770113,,41.14802770367463,,,,,92.44353267456994,,,,66.49481333742881,,48.86000306732275,,,,
2020-04-10 11:20:00,,,,,,,,34.637349164343014,,32.655919280984804,,,,,97.20393051563015,,,,62.020077755656004,,54.86970928781096,,,,
2020-04-10 11:30:00,,,,,,,,35.85618442143404,,37.93092464960793,,,,,92.58881948452142,,,,58.04953824315396,,48.8875724878397,,,,
2020-04-10 11:40:00,,,,,,,,43.68304531422881,,35.52443015269749,,,,,95.6668994464383,,,,59.56058364873814,,47.59894559239554,,,,
2020-04-10 11:50:00,,,,,,,,31.328573991826406,,35.29558127436296,,,,,102.5535233600082,,,,61.098327545464116,,49.531578748940824,,,,
2020-04-10 12:00:00,,,,,,,,32.331314099970534,,34.447093702099345,,,,,94.20239758632536,,,,56.72019654110572,,52.86821873885792,,,,
2020-04-10 12:10:00,,,,,,,,31.54479384784587,,35.92082563959696,,,,,216.8630382768853,,,,64.75157077734289,,54.811135220258464,,,,
2020-04-10 12:20:00,,,,,,,,733.4474348072686,,35.80242050641574,,,,,92.80858573925276,,,,59.89071640118476,50.58542904216504,53.19089209231802,,,,
2020-04-10 12:30:00,,,,,,,,34.94075740796421,,36.605266427428774,,,,,127.6589167414544,,,,59.73849114133505,,55.499812248703314,,,,
2020-04-10 12:40:00,,,,,,,,35.145985167780104,,490.61700322278193,,,,,93.84203091997021,,,,61.65463631003911,,56.164466139854014,,,,
2020-04-10 12:50:00,,,,,,,,35.024784019254554,,37.070630786772476,,,,,97.10028911931728,,,,58.9625326873466,,54.21512751166383,,,,
2020-04-10 13:00:00,,,,,,,,36.21855767622567,,34.882755153738195,,,,,96.45669773237196,,,,411.533666582126,,51.147854235362956,,,,
2020-04-10 13:10:00,,,,,,,,35.421066726505416,,27.951303140911122,,,,,95.42147671555729,,,,825.8770014313028,,21.025895496468195,,,,
2020-04-10 13:20:00,,,,,,,,32.387219695650515,,33.88268439887877,,,,,96.62989481865598,,,,110.28134908680241,,20.149496746682807,,,,
2020-04-10 13:30:00,,,,,,,,30.807320356693864,,37.19904160344426,,,,,101.01152712727017,,,,62.201497126020826,,13.4754307980446,,,,
2020-04-10 13:40:00,,,,,,,,34.121302009495764,,41.32707368337911,,,,,91.3860178847718,,,,67.49760425468125,,17.921886902868742,,,,
2020-04-10 13:50:00,,,,,,,,31.816007770617762,,39.84529831751141,,,,,97.77309094826073,,,,62.66759034663981,,19.17124542660628,,,,
2020-04-10 14:00:00,,,,,,,,34.1666210500576,,37.7261862595353,,,,,98.20084075893246,,,,58.524180632072344,,18.712679637686485,,,,
2020-04-10 14:10:00,,,,,,,,30.192947540745905,,38.45733114439537,,,,,101.57341234387054,,,,61.9210979406404,,20.36707297060874,,,,
2020-04-10 14:20:00,,,,,,,,34.12715539107426,,723.099956504618,,,,,95.01603526986544,,,,517.5936102953885,,14.158156937931034,,,,
2020-04-10 14:30:00,,,,,,,,31.96344240844776,,36.43350736617642,,,,,95.09999163588124,,,,63.49191422746622,,20.11537703979,,,,
2020-04-10 14:40:00,,,,,,,,39.14596177481741,,41.76017729298261,,,,,94.49965707735504,,,,64.17734525770946,,480.7568118898216,,,,
2020-04-10 14:50:00,,,,,,,,29.923764801533764,,36.93441112677878,,,,,97.29245057665041,,,,58.341842319629066,,14.078200916475756,,,,
2020-04-10 15:00:00,,,,,,,,36.796207497333434,,33.440974551870234,,,,,93.77923969923164,,,,60.11782638378339,,18.545036938942197,,,,
2020-04-10 15:10:00,,,,,,,,407.40484472485514,,35.320598272348036,,,,,98.83450444484457,,,,59.422051848207595,,14.144973541006776,,,,
2020-04-10 15:20:00,,,,,,,,31.27796511491349,,35.5727243931853,,,,,117.05223054240723,,,,56.35714054584359,,19.00107684628623,,,,
2020-04-10 15:30:00,,,,,,,,35.42909933992935,,31.689741381948643,,,,,100.09253207660524,,,,61.01174258867513,,538.0604231726386,,,,
2020-04-10 15:40:00,,,,,,,,34.68720176286133,,39.80641877528291,,,,,661.6927050244196,,,,59.271822791960496,,173.7251701951203,,,,
2020-04-10 15:50:00,,,,,,,,34.49911677233075,,39.99245832183203,,,,,94.56284346629866,,,,62.36965585313616,,60.22681365871011,,,,
2020-04-10 16:00:00,,,,,,,,28.497093258069466,,36.52353986661855,,,,,95.27498775908035,,,,59.50791552690803,,59.972516173141116,,,,
2020-04-10 16:10:00,,,,,,,,32.45137219265379,,33.18784843111149,,,,,99.54348934072172,,,,627.9069465773616,,54.66990291359552,,,,
2020-04-10 16:20:00,,,,,,,,33.25402566496619,,36.95533954980458,,,,,96.9400395336177,,,,60.01393769183161,,55.421173879773704,,,,
2020-04-10 16:30:00,,,,,,,,31.586345285367642,,34.53441043441308,,,,,96.24402597294764,,,,59.84737846674785,,,,,,
2020-04-10 16:40:00,,,,,,,,36.24965004093339,,41.85964390670539,,,,,95.88656936308493,,,,328.7010211910857,,,56.12271726205754,,,
2020-04-10 16:50:00,,,,,,,,40.28179570882871,,34.679000307913824,,,,,99.71000008151805,,,,50.3833479350762,,,53.007591484307774,,,
2020-04-10 17:00:00,,,,,,,,31.898045337806224,,36.536781157710145,,,,,94.852506437459,,,,,,,,,,
2020-04-10 17:10:00,,,,,,,,33.835856108491825,,32.59387553394916,,,,,571.3495090479022,,,,,,,,,,
2020-04-10 17:20:00,,,,,,,,29.718842611098445,,42.53652892163625,,,,,98.48935798803964,,,,,,,,,,
2020-04-10 17:30:00,,,,,,,,30.920527484710373,,35.984554956969944,,,,,657.8936476179973,,,,,,,,,,
2020-04-10 17:40:00,,,,,,,,29.29063024575028,,690.0162953302654,,,,,101.05350786404725,,,,,,,,,,
2020-04-10 17:50:00,,,,,,,,31.48110014920114,,39.24531456458129,,,,,100.7539253011198,,,,,,,,,,
2020-04-10 18:00:00,,,,,,,,30.895862968832354,,39.13528303838686,,,,,100.42650357124623,,,,,,,,,,
2020-04-10 18:10:00,,,,,,,,30.85546557022423,,33.14610365002187,,,,,96.16127810535532,,,,,,,,,,
2020-04-10 18:20:00,,,,,,,,31.765722572705606,,38.03216776024272,,,,,355.07970223136977,,,,,,,,,57.47791398617372,
2020-04-10 18:30:00,,,,,,,,31.23859955308795,,41.13980505618103,,,,,96.56442106148594,,,,,,,,,,
2020-04-10 18:40:00,,,,,,,31.891945890854288,31.564424213130245,,36.41183875287327,,,,,99.95207545307342,,,,,,,,,,
2020-04-10 18:50:00,,,,,,,,35.990217876112034,,37.37422975357957,,,,,97.31548409616477,,,,,,,,,,
2020-04-10 19:00:00,,,,,,,,34.01297160707484,,33.98554464606439,,,,,99.15574488502364,,,,,,,,,,
2020-04-10 19:10:00,,,,,,,,556.8319307523084,,40.428605261770265,,,,,94.67256601952774,,,,,,,,,,
2020-04-10 19:20:00,,,,,,,,32.260703551242464,,35.397129404026344,,,,,97.67225628181565,,,,,,,,,,
2020-04-10 19:30:00,,,,,,,,31.18633497896186,,33.671880927977575,,,,,98.57857776438328,,,,,,,,,,
2020-04-10 19:40:00,,,,,,,,34.50319547102505,,658.3319114792419,,,,,99.1444387916413,,,,,,,,,,
2020-04-10 19:50:00,,,,,,,,32.28931483030262,,36.246488686065504,,,,,102.9959766084531,,,,,,,,,,
2020-04-10 20:00:00,,,,,,,,38.78787796727358,,36.878296531049365,,,,,382.87891964661713,,,,,,,,,,
2020-04-10 20:10:00,,,,,,,,32.42653620484382,,622.3791284762408,,,,,207.48638345678174,,,,,,,,,,
2020-04-10 20:20:00,,,,,,24.984457665502504,,30.530867869219836,,37.776679348498774,,,,,98.49396541527409,,,,,,,,,,
2020-04-10 20:30:00,35.799479873026755,,,,23.446036533486428,,,81.15942697902493,,37.44436853656438,,,,,48.636610857337935,,,,,,,,,57.851784265417,
2020-04-10 20:40:00,,,,22.82688892704584,,,,33.81058096819429,41.26677124753813,32.49506681527818,,,,,,,,,,,,,,,
2020-04-10 20:50:00,,,24.14909932771653,,,,,34.443359675867285,44.309145516036466,38.1152971493644,,,,,,,,,,,,,,,
2020-04-10 21:00:00,,27.007746621945795,29.462541577765737,,,,,37.65100959252712,33.780315489013425,38.193403858456776,,,,,,,56.584486906334284,,,,,,,,
2020-04-10 21:10:00,,,,,,,,35.66342350841929,39.47432030842513,41.47774580478371,,,,,,,68.88480328365975,,,,,,,,
2020-04-10 21:20:00,,,,,,,,31.540570343021663,363.3688100027498,36.95136477129376,,,,,,,41.355284009394076,,,,,,,,
2020-04-10 21:30:00,,,,,,,,42.79945879780711,,34.50025142268712,,,,,,,,,,,,,,,
2020-04-10 21:40:00,,,,,,,,288.06633671214024,,35.02915624299314,,,,,,,,,,,,,,,
2020-04-10 21:50:00,,,,,,,,30.970185406638265,,36.980193658816205,,,,,,,,,,,,,,,
2020-04-10 22:00:00,,,,,,,,30.169930965432002,27.28174202344645,38.683191060856565,,,,,,,,,,,,,,,
2020-04-10 22:10:00,,,,,,,,30.06000617953609,392.00972003041636,35.21320743583244,,,,,,,,,,,,,,,
2020-04-10 22:20:00,,,,,,,,31.501656651804836,35.65846439115165,36.880865409590996,,,,,,,,,,,,,,,
2020-04-10 22:30:00,,,,,,,,32.468959575814054,40.43627279852847,34.874286853282534,,,,,,,,,,,,,,,
2020-04-10 22:40:00,,,,,,,,33.250668355686486,37.73111735547053,43.21178706657847,,,,,,,,,,,,,,,
2020-04-10 22:50:00,,,,,,,,33.37383167367844,35.958080792316615,44.176110776660025,,,,,,,,,,,,,,,
2020-04-10 23:00:00,,,,,,,,33.25088306732866,36.77328292326689,38.5195580688264,,,,,,,,,,,,,,,
2020-04-10 23:10:00,,,,,,,,40.094394643887796,37.76699934323457,43.21096558781617,,,,,,,,,,,,,,,
2020-04-10 23:20:00,,,,,,,,30.698025744494323,35.997965510270234,41.46273979909168,,,,,,,,,,,,,,,
2020-04-10 23:30:00,,,,,,,,32.760391632540674,40.13803475977497,34.408685134742086,,,,,,,,,,,,,,,
2020-04-10 23:40:00,,,,35.0987308355395,,,,30.735003781452818,36.116904395528564,47.55219349760212,,,,,,,,,,,,,,,
2020-04-10 23:50:00,,,,38.288258613838856,,,,28.24808510284328,34.454510263178165,40.860854710670615,,,,,,,,,,,,,,,
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
