Timestamp,mobile-49,mobile-36_x,mobile-9_x,mobile-17_x,mobile-19_x,mobile-46_x,mobile-47_x,mobile-6_x,mobile-40_x,mobile-15_x,mobile-44_x,mobile-39_x,mobile-20_x,mobile-37_x,mobile-21_x,mobile-43_x,mobile-33_x,mobile-23_x,mobile-10_x,mobile-34_x,mobile-8_x,mobile-24_x,mobile-1_x,mobile-27_x,mobile-7_x,mobile-5_x,mobile-13_x,mobile-4_x,mobile-31_x,mobile-32_x,mobile-22_x,mobile-14_x,mobile-42_x,mobile-12_x,mobile-37_y,mobile-44_y,mobile-38,mobile-19_y,mobile-5_y,mobile-40_y,mobile-36_y,mobile-15_y,mobile-20_y,mobile-4_y,mobile-2_x,mobile-33_y,mobile-23_y,mobile-11,mobile-24_y,mobile-7_y,mobile-27_y,mobile-6_y,mobile-47_y,mobile-17_y,mobile-1_y,mobile-46_y,mobile-9_y,mobile-39_y,mobile-42_y,mobile-13_y,mobile-31_y,mobile-10_y,mobile-16_x,mobile-12_y,mobile-8_y,mobile-40,mobile-41_x,mobile-39_x,mobile-17,mobile-25_x,mobile-47_x,mobile-6,mobile-36,mobile-15_x,mobile-4,mobile-35_x,mobile-2_y,mobile-24_x,mobile-19,mobile-20_x,mobile-27_x,mobile-43_y,mobile-9_x,mobile-23_x,mobile-42_x,mobile-31_x,mobile-44_x,mobile-16_y,mobile-12,mobile-8,mobile-7,mobile-25_y,mobile-46_x,mobile-35_y,mobile-33_x,mobile-20_y,mobile-23_y,mobile-34_y,mobile-24_y,mobile-45_x,mobile-31_y,mobile-27_y,mobile-47_y,mobile-22_y,mobile-42_y,mobile-14_y,mobile-44_y,mobile-21_y,mobile-20,mobile-33_y,mobile-37,mobile-41_y,mobile-23,mobile-34,mobile-24,mobile-10,mobile-32_y,mobile-31,mobile-27,mobile-35,mobile-15_y,mobile-47,mobile-45_y,mobile-13,mobile-22,mobile-39_y,mobile-9_y,mobile-46_y
2020-04-06 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,46.0,37.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,50.0,36.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,48.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,41.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,54.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,54.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,802.4839077916013,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,53.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,49.0,,,,52.0,,,,,,,,,,,,,,,,,,,,,,48.0,36.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,44.0,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,53.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,47.0,37.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,626.0717324606793,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,48.0,38.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,56.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,50.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,45.0,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,51.0,41.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,36.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,48.0,39.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,48.0,42.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,50.0,41.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,47.0,43.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,48.0,44.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,45.0,,,,,,,,,,,,,,,,,,,,,,51.0,41.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,777.1884559521976,,,,48.0,,,,,,,,,,,,,,,,,,,,,,48.0,39.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,47.0,41.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,54.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,53.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,48.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,50.0,43.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,50.0,41.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,54.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,54.0,,,,860.762190682174,,,,,,,,,,,,,,,,,,,,,,53.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,51.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,541.4735041444588,41.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,51.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,52.0,40.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,50.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,46.0,52.0,,,,,,,,,,,,,,,,,62.6,,,,,,47.0,10.0,48.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,39.0,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 06:20:00,,,,,,,,,,,,,,,56.607,,,,,,,,,,,,,36.0,,,,47.0,47.0,47.0,,,,,,,,,,,,,,,,,60.608,,,,,,47.0,9.0,51.0,,37.0,,49.0,47.0,,,,,,,,,,,46.0,,,,,,,,,46.0,52.0,33.0,38.0,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 06:30:00,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,41.0,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,51.0,51.0,,,,,,,,,,,,,,,,,,,,,49.0,,39.0,,,,,,,,,,,,46.0,,38.0,,,,,,,,,,,,,,,,,35.0,,,,,,42.0,,,,47.0
2020-04-07 06:40:00,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,41.0,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,46.0,46.0,,,,,,,,,,,,,,,,,,,38.0,,49.0,,39.0,,,,,,,,,,,,,,,,,60.0,,,,,,66.501,,,,,,,,35.0,,,,,,44.0,,,,51.0
2020-04-07 06:50:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,39.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,,46.0,,,,,,,,,,,,,,,,,,,41.0,,50.0,,40.0,,,,,69.473,,,,,,,,,,,,46.0,,,,,,60.511,,,,,,,,,,,,,,43.0,,,,
2020-04-07 07:00:00,,,,,,,,,,,,,46.0,,,,,,,,,,34.0,,,,,39.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,36.0,,10.0,52.0,,,,,46.0,,,,,,,,,,,,,,,,,,,37.0,,48.0,,40.0,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,41.0,,,,
2020-04-07 07:10:00,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,41.0,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,36.0,,10.0,50.0,,,,,46.0,,,,,,,,,,,,,,,,,,,37.0,,48.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,42.0,,,,
2020-04-07 07:20:00,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,39.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,38.0,,9.0,49.0,,,,,45.0,,,,,,,,,,,,,,,,,,,38.0,,48.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 07:30:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,39.0,,,,,,48.0,,,,,,,,,,15.0,,,,,,36.0,,,,,,36.0,,10.0,,,,,,46.0,,,,,,,,,,,,,,,,,,,36.0,,48.0,,38.0,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 07:40:00,,,,,,,,,,,,,52.0,955.3226224605388,,,,,,,,,,,,,,39.0,,,,,,50.0,,37.00835,,,,,,,,506.7803858363144,,,,,,48.0,,,,,,36.0,,10.0,,,,,,47.0,,44.02095,,,,,,,,,,,,,,,,,37.0,,47.0,,38.0,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 07:50:00,,,,,,15.0,,,,,,,48.0,30.0,,,,,,,,,,,,,,40.0,,41.0,,,,48.0,,,,,,,,,,21.0,,,,,,,,,,,,37.0,,10.0,,,,,,46.0,,42.0444,,,,,,,,,,,,,,,,,37.0,,48.0,,40.0,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,39.0,,,,
2020-04-07 08:00:00,,,,,,17.0,,,,,,,47.0,,,,,,,,,,,,,,,39.0,,,,,,49.0,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,10.0,,,,,,46.0,,47.10425,,,,,,,,,,,,,,,,,37.0,,49.0,,38.0,,,,,,,,,,,,,,,,,,,,,25.0,,,54.0,,,,,,,,50.0,,,,,42.0,,,,
2020-04-07 08:10:00,,,,,,21.0,,,,,,,48.0,,,,,,,,,,,,,,,37.0,,,,,,50.0,35.97400000000001,,,,,,,,,19.0,,,,,,,,,,,,35.0,,9.0,,,,,,47.0,,43.12315,,,,,,,,,,,,,,,,,36.0,,46.0,,40.0,,,,,,,,,,,,,,,,,,,,,24.0,,,42.0,,,,,,,,35.0,,,,,40.0,,,,
2020-04-07 08:20:00,45.891000000000005,,,,,16.0,,,,,,,46.0,,,54.0,,,,,,,,,,,,39.0,,,,,,49.0,40.959,,,,,,,,,18.0,,,,,,,,,,,,38.0,,10.0,,,,,,46.0,,39.17705,,,,,,,,,,,,,,,,,37.0,,49.0,,40.0,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 08:30:00,40.894,,,,,24.0,,,,,,,44.0,,,,,,,,,,,,,,,39.0,,,,,,48.0,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,10.0,,,,,,46.0,,42.21205,,,,,,,,,,,,,,,,,36.0,,47.0,,39.0,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 08:40:00,47.79,,,,,20.0,,,,,,,45.0,,,,,,,,,,,,,,,39.0,,,,,,47.0,,,,,,,,,,16.0,,,,,,,,,,,,36.0,,10.0,,,,,,45.0,,43.2733,,,,,,,,,,,,,,,,,38.0,,49.0,,45.0,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 08:50:00,43.742,,,,,17.0,,,,,,,46.0,,,,,,,,,,,,,,,39.0,,,,,,49.0,,,,,,,,,,23.0,,,,,,,,,,,,35.0,,10.0,,,,,,47.0,,43.30445,,,,,,,,,,,,,,,,,927.3001691946288,,49.0,,43.0,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 09:00:00,41.598,,,,,16.0,,,,,,,47.0,,,,,,,,,,,,,,,39.0,,,,,,52.0,,,,,,,,,,20.0,,,,,,,,,,,,39.0,,10.0,,,,,,48.0,,42.3433,,,,,,,,,,,,,,,,,37.0,,48.0,,44.0,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 09:10:00,40.556,,,,,18.0,,,,,,,52.0,,,,,,,,,,,,,,,40.0,,,,,,48.0,,,,,,,,,,19.0,,,,,,,,,,,,36.0,,10.0,,,,,,47.0,,42.37865,,,,,,,,,,,,,,,,,36.0,,47.0,,39.0,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 09:20:00,43.403,,,,,18.0,,,,,,,48.0,,,,,,,,,,,,,,,41.0,,,,,,47.0,,,,,,,,,,18.0,,,,,,,,,,,,40.0,,10.0,,,,,,46.0,,44.4322,,,,,,,,,,,,,,,,,36.0,,49.0,,39.0,,,,,,,,,,,,,,,,,45.0,,,,25.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 09:30:00,43.33,,,,,18.0,,,,,,,48.0,,,,,,,,,,,,,,,40.0,,,,,,49.0,,,,,,,,,,17.0,,,,,,,,,,,,36.0,,10.0,,,,,,46.0,,45.47805,,,,,,,,,,,,,,,,,38.0,,51.0,,39.0,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,43.0,,,,
2020-04-07 09:40:00,44.18,,,,,17.0,,,,,,,58.0,,,,,,,,,,,,,,,39.0,,,,,,46.0,,,,,,,,,,16.0,,,,,,,,,,,,37.0,,11.0,,,,,,48.0,,42.5148,,,,,,,,,,,,,,,,,1152.2620242752482,,52.0,,41.0,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,40.0,,,,
2020-04-07 09:50:00,40.091,,,,,15.0,,,,,,,46.0,,,,,,,,,,,,,,,41.0,,,,,,48.0,,,,,,,,,,21.0,,,,,,,,,,,,37.0,,10.0,,,,,,45.0,,43.55365,,,,,,,,,,,,,,,,,37.0,,706.4743475400325,,41.0,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,44.0,,,,
2020-04-07 10:00:00,46.06100000000001,,,,,20.0,,,,,,,48.0,,,,,,,,,,,,,,,42.0,,,,,,49.0,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,9.0,,,,,,47.0,,46.59005,,,,,,,,,,,,,,,,,36.0,,50.0,,41.0,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 10:10:00,42.891000000000005,,,,,16.0,,17.0,,,,,47.0,,,,,,,,,,,,,,,44.0,,,,,,49.0,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,11.0,,,,,,47.0,,45.61,,,,,,,,,,,,,,,,,39.0,,49.0,,41.0,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 10:20:00,42.797,,,,,16.0,,,,,,,47.0,,,,,,,,,,,,,,,43.0,,,,,,48.0,,,,,,,,,,17.0,,,,,,,,,,,,36.0,,10.0,,,,,,48.0,,46.67965,,,,,,,,,,,,,,,,,39.0,,51.0,,40.0,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,45.0,,,,
2020-04-07 10:30:00,42.8,,,,,16.0,,,,,,,52.0,,,,,,,,,,,,,,,40.0,,,,,,50.0,,,,,,,,,,16.0,,,,,,,,,,,,36.0,,10.0,,,,,,44.0,,44.7171,,,,,,,,,,,,,,,,,36.0,,47.0,,41.0,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 10:40:00,42.696000000000005,,,,,17.0,,,,,,,51.0,,,,,,,,,,,,,,,39.0,,,,,,50.0,,,,,,,,,,20.0,,,,,,,,,,,,36.0,,10.0,,,,,,46.0,,43.7535,,,,,,,,,,,,,,,,,38.0,,49.0,,41.0,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 10:50:00,42.696999999999996,,,,,20.0,,,,,,,52.0,,,,,,,,,,,,,,,43.0,,,,,,48.0,,,,,,,,,,18.0,,,,,,,,,,,,37.0,,9.0,,,,,,46.0,,43.79095,,,,,,,,,,,,,,,,,37.0,,46.0,,41.0,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 11:00:00,39.601,,,,,16.0,,,,,,,50.0,,,,,,,,,,,,,,,38.0,,,,,,48.0,,,,,,,,,,20.0,,,,,,,,,,,,38.0,,10.0,,,,,,46.0,,41.82,,,,,,,,,,,,,,,,,38.0,,47.0,,41.0,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,42.0,,,,
2020-04-07 11:10:00,45.57,,,,,16.0,,,,,,,50.0,,,,,,,,,,,,,,,43.0,,,,,,49.0,,,,,,,,,,18.0,,,,,,,,,,,,39.0,,10.0,,,,,,46.0,,44.88475,,,,,,,,,,,,,,,,,37.0,,48.0,,41.0,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,41.0,,,,
2020-04-07 11:20:00,42.407,,,,,17.0,,,,,,,48.0,,,,,,,,,,,,,,,45.0,,,,,,47.0,,,,,,,,,,16.0,,,,,,,,,,,,38.0,,9.0,,,,,,47.0,,45.9313,,,,,,,,,,,,,,,,,37.0,,48.0,,39.0,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,41.0,,,,
