Timestamp,mobile-49,mobile-36_x,mobile-9_x,mobile-17_x,mobile-19_x,mobile-46_x,mobile-47_x,mobile-6_x,mobile-40_x,mobile-15_x,mobile-44_x,mobile-39_x,mobile-20_x,mobile-37_x,mobile-21,mobile-43,mobile-33_x,mobile-23_x,mobile-10_x,mobile-34,mobile-8_x,mobile-24_x,mobile-1_x,mobile-27_x,mobile-7_x,mobile-5_x,mobile-13_x,mobile-4_x,mobile-31_x,mobile-32,mobile-22,mobile-14,mobile-42_x,mobile-12_x,mobile-37_y,mobile-44_y,mobile-38,mobile-19_y,mobile-5_y,mobile-40_y,mobile-36_y,mobile-15_y,mobile-20_y,mobile-4_y,mobile-2,mobile-33_y,mobile-23_y,mobile-11,mobile-24_y,mobile-7_y,mobile-27_y,mobile-6_y,mobile-47_y,mobile-17_y,mobile-1_y,mobile-46_y,mobile-9_y,mobile-39_y,mobile-42_y,mobile-13_y,mobile-31_y,mobile-10_y,mobile-16,mobile-12_y,mobile-8_y
2020-04-07 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,47.0,,
2020-04-07 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,44.0,,
2020-04-07 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,
2020-04-07 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,48.0,,
2020-04-07 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,
2020-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,45.0,,
2020-04-07 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,46.0,,
2020-04-07 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,47.0,,
2020-04-07 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,46.0,,
2020-04-07 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-07 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,49.0,,,,48.0,,
2020-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,46.0,,,,49.0,,
2020-04-07 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-07 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,52.0,,
2020-04-07 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,50.0,,
2020-04-07 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,409.4518407520509,49.0,,,,49.0,,
2020-04-07 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,46.0,,
2020-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,45.0,,
2020-04-08 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,50.0,,
2020-04-08 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,713.2709977064283,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-08 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-08 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-08 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,43.0,,
2020-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-08 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,48.0,,
2020-04-08 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,47.0,,
2020-04-08 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,
2020-04-08 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,51.0,,
2020-04-08 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-08 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-08 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-08 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,422.6281228507652,49.0,,,,50.0,,
2020-04-08 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,767.0766895252208,49.0,,,,49.0,,
2020-04-08 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,46.0,,
2020-04-08 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,49.0,,
2020-04-08 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,49.0,,
2020-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,46.0,,,,47.0,,
2020-04-08 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,46.0,,
2020-04-08 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,48.0,,,,45.0,,
2020-04-08 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,50.0,,
2020-04-08 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,51.0,,
2020-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,48.0,,
2020-04-08 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-08 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,798.2323498594916,,,,50.0,,
2020-04-08 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,48.0,,
2020-04-08 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,50.0,,
2020-04-08 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,52.0,,
2020-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,53.0,,
2020-04-08 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,42.0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-08 06:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,45.0,,,48.0,,,,,,,,,,16.0,,,,,,,,,,,,,,748.6352897639855,48.0,,,,,,
2020-04-08 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,46.0,,,,,,,,,,19.0,,,,,,,,,,,,,,10.0,47.0,,,,,,
2020-04-08 06:40:00,,,,,,,,,,,,,,,,,,,,,,,36.0,,49.0,,,,,,,46.0,,,,,,,,,,,,16.0,,,,,,,65.51599999999999,,,,,35.0,,9.0,51.0,,,,,,
2020-04-08 06:50:00,,,,,,,,,,,,,,,55.842,,,,,,,,,,52.0,,,,,,,47.0,,,,,,,,20.0,,,,20.0,,,,,,,51.791000000000004,,,,,37.0,,10.0,,,,,,,
2020-04-08 07:00:00,,,,24.0,,,10.0,,,,,,,,,,,,,,,,,,49.0,,,,,,,46.0,,,,,,,,17.0,,19.0,,17.0,,,,,,,,,,,,39.0,,10.0,,,,,,,
2020-04-08 07:10:00,,,,481.9719584947102,,,,,,,,,,,,,,,,,,,,,1155.690043387354,,,,,,,47.0,,,,,,,,,,17.0,,19.0,,,,,,42.0,,,,,,37.0,,10.0,,,,,,,
2020-04-08 07:20:00,,,,,,,,,,,,,,46.0,,54.0,,,,,,,,,51.0,,,,,,,47.0,,,,,22.0,,,,,,,17.0,,,,,,36.0,,,,,,36.0,,9.0,,,,,,,
2020-04-08 07:30:00,,,,,,,,,,,,,45.0,,,56.0,,,,,,,,,50.0,,,,,,,44.0,,,,43.01435,,,,,,,,20.0,,,,,,,,,,,,37.0,47.0,10.0,,,,,,,
2020-04-08 07:40:00,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,38.0,,45.0,,,,,,,,,,,,19.0,,,,,,,,,,,,35.0,50.0,45.0,,,,,,,
2020-04-08 07:50:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,49.0,,,,,,44.0,,,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,47.0,,,,,,,
2020-04-08 08:00:00,,,,,,,,,,,,23.0,48.0,,,,,,,,,,,,,47.0,,,,,,46.0,,,,,,,,,,,,19.0,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-08 08:10:00,,,,,,14.0,,,,,,24.0,50.0,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,17.0,,,23.0,,,,,,,,,36.0,,,,,,,,,
2020-04-08 08:20:00,,,,,,14.0,,,,,,,47.0,,,,,,,,,,,,,,,,,,,46.0,,,43.67,,,,,,,,,18.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-08 08:30:00,45.542,,,,,16.0,,,,,,,48.0,,,,,,,,,,,,,,,,,,,48.0,,,38.612,,,,,,,,,22.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-08 08:40:00,36.372,,,,,17.002866441004194,,,,,,,50.00249593952574,,,,,,,,,,,,,,,,,,,46.10231378366903,,,,,,,,,,,,63.13567232638174,,,,,,,,,,,,35.28922226291881,,,,,,,,,
2020-04-08 08:50:00,36.372,,,,,16.04771651850192,,,,,,,45.87970633313347,,,,,,,,,,,,,,,,,,,47.1950919494147,,,,,,,,,,,,18.04177487161525,,,,,,,,,,,,37.53755328137702,,,,,,,,,
2020-04-08 09:00:00,36.372,,,,,18.004240935282592,,,,,,,47.771336043139705,,,,,,,,,,,,,,,,,,,49.87630731017935,,,,,,,,,,,,114.31217957853045,,,,,,,,,,,,36.49378438892795,,,,,,,,,
2020-04-08 09:10:00,36.372,,,,,20.000536529082492,,,,,,,42.73854290996247,,,,,,,,,,,,,,,,,,,46.3705635989896,,,,,,,,,,,,50.18324197907413,,,,,,,,,,,,36.22528365660232,,,,,,,,,
2020-04-08 09:20:00,36.372,,,,,20.11096856067002,,,,,,,49.749637546247904,,,,,,,,,,,,,,,,,,,48.87074881021986,,,,,,,,,,,,74.33752479197851,,,,,,,,,,,,35.811215693740046,,,,,,,,,
2020-04-08 09:30:00,36.372,,,,,16.055686414152348,,,,,,,44.19349322662617,,,,,,,,,,,,,,,,,,,44.184181657585604,,,,,,,,,,,,20.23345676114904,,,,,,,,,,,,35.79238374247261,,,,,,,,,
2020-04-08 09:40:00,36.372,,,,,16.86707496570116,,,,,,,43.02227014454154,,,,,,,,,,,,,,,,,,,48.562410053627936,,,,,,,,,,,,20.70106918551119,,,,,,,,,,,,36.0398061907726,,,,,,,,,
2020-04-08 09:50:00,36.372,,,,,15.783706366144733,,,,,,,44.711602977003324,,,,,,,,,,,,,,,,,,,46.76748540177835,,,,,,,,,,,,139.45119889032557,,,,,,,,,,,,36.9051722433124,,,,,,,,,
2020-04-08 10:00:00,36.372,,,,,16.337915791890033,,,,,,,45.62559336985598,,,,,,,,,,,,,,,,,,,46.72449497534986,,,,,,,,,,,,17.565852795934525,,,,,,,,,,,,36.48086577478503,,,,,,,,,
2020-04-08 10:10:00,36.372,,,,,14.531280899501464,,,,,,,44.22839696865533,,,,,,,,,,,,,,,,,,,45.84511022435278,,,,,,,,,,,,16.979169423719735,,,,,,,,,,,,37.86273328180207,,,,,,,,,
2020-04-08 10:20:00,36.372,,,,,17.691752867636787,,,,,,,656.1213215005146,,,,,,,,,,,,,,,,,,,47.00472943884271,,,,,,,,,,,,21.056803316330747,,,,,,,,,,,,35.685747064301864,,,,,,,,,
2020-04-08 10:30:00,36.372,,,,,15.442129156322867,,,,,,,43.643660597000206,,,,,,,,,,,,,,,,,,,47.945121202221614,,,,,,,,,,,,17.205511565553998,,,,,,,,,,,,36.644439385529644,,,,,,,,,
2020-04-08 10:40:00,36.372,,,,,15.933502047268677,,,,,,,44.518004447340886,,,,,,,,,,,,,,,,,,,45.93905875139719,,,,,,,,,,,,16.934487669413354,,,,,,,,,,,,35.21044611058717,,,,,,,,,
2020-04-08 10:50:00,36.372,,,,,15.700948041140794,,,,,,,44.39342872842452,,,,,,,,,,,,,,,,,,,48.62422408559539,,,,,,,,,,,,17.435478253971002,,,,,,,,,,,,37.440240754886474,,,,,,,,,
2020-04-08 11:00:00,36.372,,,,,19.474763075945333,,,,,,,49.70374615429514,,,,,,,,,,,,,,,,,,,46.05567918693938,,,,,,,,,,,,17.54985686486172,,,,,,,,,,,,39.48559249536642,,,,,,,,,
2020-04-08 11:10:00,36.372,,,,,14.84548454586205,,,,,,,45.77392743390219,,,,,,,,,,,,,,,,,,,47.653457750763856,,,,,,,,,,,,21.154349674668513,,,,,,,,,,,,882.2843991255991,,,,,,,,,
2020-04-08 11:20:00,36.372,,,,,14.177675695039493,,,,,,,44.282462451314316,,,,,,,,,,,,,,,,,,,46.28128774201075,,,,,,,,,,,,817.8016764967708,,,,,,,,,,,,37.636616580610365,,,,,,,,,
2020-04-08 11:30:00,36.372,,,,,17.620079869229627,,,,,,,706.5416281206948,,,,,,,,,,,,,,,,,,,47.93942947594907,,,,,,,,,,,,19.338978438887825,,,,,,,,,,,,35.60172684014876,,,,,,,,,
2020-04-08 11:40:00,36.372,,,,,16.247347552583243,,,,,,,45.432196977787676,,,,,,,,,,,,,,,,,,,45.6163879206436,,,,,,,,,,,,19.504384048702093,,,,,,,,,,,,38.75756251532452,,,,,,,,,
2020-04-08 11:50:00,36.372,,,,,457.39499527738434,,,,,,,48.74005693833771,,,,,,,,,,,,,,,,,,,43.38500596307117,,,,,,,,,,,,19.063042473683137,,,,,,,,,,,,35.64999565215908,,,,,,,,,
2020-04-08 12:00:00,36.372,,,,,14.650877310301038,,,,,,,47.32355318556893,,,,,,,,,,,,,,,,,,,45.671793809974496,,,,,,,,,,,,18.38110305875957,,,,,,,,,,,,36.86548443392443,,,,,,,,,
2020-04-08 12:10:00,36.372,,,,,16.324393994499804,,,,,,,48.417867571444035,,,,,,,,,,,,,,44.62012062301097,,,,,46.670238588102684,,,,,,,,,,,,16.877295013292567,,,,,,,,,,,,35.753945632611476,,,,,,,,,
2020-04-08 12:20:00,36.372,,,,,15.997824414207678,,,,,,,48.35049829381979,,,,,,,,,,,,,,,,,,,45.59530992286199,,,,,,,,,,,,17.717659639237706,,,,,,,,,,,,713.4399163420856,,,,,,,,,
2020-04-08 12:30:00,36.372,,,,,19.43164027771404,,,,,,,44.415989796134156,,,,,,,,,,,,,,,,,,,49.290712494151656,,,,,,,,,,,,17.218176652251625,,,,,,,,,,,,39.005051515083906,,,,,,,,,
2020-04-08 12:40:00,36.372,,,,,17.024294263645967,18.85523075544392,,,,,,43.338128946956566,,,,,,,,,,,,,,,,,,,45.20967005120404,,,,,,,,,,,,18.76424345746755,,,,,,,,,,,,36.072815456115215,,,,,,,,,
2020-04-08 12:50:00,36.372,,,,,16.911827380190882,,,,,,,50.18660618196238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.918702277836484,,,,,,,,,,,,35.585643805086406,,,,,40.107306357312375,,,,
2020-04-08 13:00:00,36.372,,,,,19.154580557371307,,,,,,,43.66303263460652,,,,,,,,,,,,,,,43.955040052828075,,,,,,,,,,,,,,,,17.809805945681127,,,,,,,,,,,,36.27549443325074,,,,,43.13350449527468,,,,
2020-04-08 13:10:00,36.372,,,,,18.22114442722892,,,,,,,43.04551252447923,,,,,,,,,,,,,,,44.36973815947821,,,,,,,,,,,,,,,,17.682258921518628,,,,,,,,,,,,35.7907047890234,,,,,,,,,
2020-04-08 13:20:00,36.372,,,,,18.282919163331385,,,,,,,47.550406623234146,,,,,,,,,,,,,,,38.987583203492825,,,,,,,,,,,,,,,,20.766536839083905,,,,,,,,,,,,35.320927143544154,,,,,,,,,
2020-04-08 13:30:00,36.372,,,,,18.121811343708114,,,,,,,48.413307573446644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45379847893672,,,,,,,,,,,,38.3317970470196,,,,,,,,,
2020-04-08 13:40:00,36.372,,,,,16.568194632900322,,,,,,,190.17390444986324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99359919890556,,,,,,,,,,,,36.859958001286074,,,,,,,,,
2020-04-08 13:50:00,36.372,,,,,76.88239297507276,,,,,,,52.482316098520755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.559785060075733,,,,,,,,,,,,38.96567392963235,,,,,,,,,
2020-04-08 14:00:00,36.372,,,,,16.916738718775292,,,,,,,46.847735421814384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.352506105226702,,,,,,,,15.0,,,,35.61096500355623,,,,,,,,,
2020-04-08 14:10:00,36.372,,,,,21.370417780515844,,,,,,,47.01673203897608,,,,,,,,,,,,,,,40.69322286736948,,,,,,,,,,,,,,,,21.929675402795034,,,,,,,,15.0,,,,38.27414540761945,,,,,,,,,
2020-04-08 14:20:00,36.372,,,,,18.770233617258874,,,,,,,45.889470722577904,,,,,,,,,,,,,,,41.99518447466547,,,,,,,,,,,,,,,,17.193981920457144,,,,,,,,,,,,36.11632059835521,,,,,,,,,
2020-04-08 14:30:00,36.372,,,,,16.909975612174158,,,,,,,43.24758853227395,,,,,,,,,,,,,,,44.200571537438286,,,,,,,,,,,,,,,,982.4218206107837,,,,,,,,,,,,37.8343935272342,,,,,,,,,
2020-04-08 14:40:00,36.372,,,,,14.574647335453456,,,,,,,50.835658330383644,,,,,,,,,,,,,,,45.27627607675791,,,,,,,,,,,,,,,,16.55898246831779,,,,,,,,,,,,37.77534794897722,,,,,,,,,
2020-04-08 14:50:00,36.372,,,,,15.939698282963601,,,,,,,50.151199549349286,,,,,,,,,,,,,,,47.68941536167608,,,,,,,,,,,,,,,,17.719259047608393,,,,,,,,,,,,38.772933426105645,,,,,,,,,
2020-04-08 15:00:00,36.372,,,,,21.498877844694444,,,,,,,45.3773352258055,,,,,,,,,,,,,,,45.68983623549739,,,,,,,,,,,,,,,,17.397556280291553,,,,,,,,,,,,40.249916706385456,,,,,,,,,
2020-04-08 15:10:00,36.372,,,,,17.274461208939307,,,,,,,46.61143236189051,,,,,,,,,,,,,,,45.10817145570211,,,,,,,,,,,,,,,,68.38010019146125,,,,,,,,,,,,36.731002136111,,,,,,,,,
2020-04-08 15:20:00,36.372,,,,,17.03574054535399,,,,,,,43.65633279897405,,,,,,,,,,,,,,,45.05814638248528,,,,,,,,,,,,,,,,20.354884984786608,,,,,,,,,,,,37.697669330870816,,,,,,,,,
2020-04-08 15:30:00,36.372,,,,,19.834524362158817,,,,,,,40.680140512821424,,,,,,,,,,,,,,,47.213316941724756,,,,,,,,,,,,,,,,1437.4305932289535,,,,,,,,,,,,38.00114832596717,,,,,,,,,
2020-04-08 15:40:00,36.372,,,,,17.148273745664092,,,,,,,45.04302861337281,,,,,,,,,,,,,,,48.334067670010654,,,,,,,,,,,,,,,,20.371955347398337,,,,,,,,,,,,39.060675257083524,,,,,,,,,
2020-04-08 15:50:00,36.372,,,,,18.359885113164356,,,,,,,56.01320377728135,,,,,,,,,,,,,,,715.609784158838,,,,,,,,,,,,,,,,17.923692603291364,,,,,,,,,,,,37.127491561571226,,,,,,,,,
2020-04-08 16:00:00,36.372,,,,,21.50514290500755,,,,,,,49.1466439743819,,,,,,,,,,,,,,47.55233761088955,50.10355940723238,,,,,,,,,,,,,,,,26.61876413089035,,,,,,,,,,,,37.250904618962615,,,,,,,,,
2020-04-08 16:10:00,36.372,,,,,16.585909881918848,,,,,,,43.153314958314674,,,,,,,,,,,,,,50.67473758682607,47.632561459917916,,,,,,,,,,21.091062738678065,,,,,,579.0349458327897,,,,,,,,,,,,41.380419445827314,,,,,,,,,
2020-04-08 16:20:00,36.372,,,,,15.145886831524885,,,,,,,40.61954225515402,,,,,,,,,,,,,,47.58775561519944,44.68031329141455,,39.830363172069546,,,,,36.372,,,,,,,,,17.86562455218105,,,,,825.9309521606624,,,,,,,36.59652601734871,,,,,,,,,
2020-04-08 16:30:00,,,,,,19.58580377978586,,,,,,,,,,,,,,,,,38.019117274317274,,,48.24889121282897,47.1412783330161,,,34.49328918046831,,,,,36.372,,,,,,,,,21.19164318582595,,,,,51.029275139975425,,,,,,,34.5064872325441,,,,,,,,,
2020-04-08 16:40:00,,,,,24.998453585587896,,,,,,,,,,,69.21628734729806,,,,,,,38.100753935301306,,,50.507249421869055,,,,,42.15545562665662,,,,,,,,,20.7562506033842,,,,17.247499867768447,,,,,,43.909794071668266,,,,,,,,48.580262935357034,,48.95078060099493,,,,,
2020-04-08 16:50:00,,,,,21.18647750053394,,,,,,,20.788417212738022,,,,83.46924272916426,,,,,,,36.71540818496686,,49.01323668654898,,,,,,566.3641566907418,,,,,,,,,,,,,,,,,,,,,,,,,,,49.91803080295333,50.63509654826142,50.18318115258703,,,,,37.0
2020-04-08 17:00:00,,,,,40.158027315217275,,,,,,,,,,,191.39100424634674,,,,,,,,,48.680115414658545,,,,,,47.569354741789844,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.08398238352826,48.46872080096173,,,,,37.0
2020-04-08 17:10:00,,,,,,,,,,,,,,,,,,15.0,,,,,,,47.7460816308451,,,,,,45.92542263317858,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.52425019119256,48.16822771487916,,,49.691326362419424,,
2020-04-08 17:20:00,,,,,,,11.787189885461874,,,,,,,,,,,15.0,,,,,,,44.13236577855609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5235588827011,48.668125015408364,,,823.3523778360791,,
2020-04-08 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57484359359495,47.97808259839013,,,50.64293734766032,,
2020-04-08 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,45.591325332729475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.70549986583029,45.63206862997673,,,50.83992557121825,,
2020-04-08 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.07461285312449,,,,,,,,,,,,,,,,,,,,,,,,,,45.02774665189699,,,,,,,,805.8332523360393,47.83967617602154,,,51.733088821351785,,
2020-04-08 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.915030662877385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.704981677540594,49.728501055725935,,,52.05355091207056,,
