Timestamp,mobile-8,mobile-9,mobile-6,mobile-11,mobile-5,mobile-47,mobile-12,mobile-46,mobile-10,mobile-7,mobile-21,mobile-44,mobile-49,mobile-1,mobile-23,mobile-40,mobile-36,mobile-14,mobile-31,mobile-13
2020-04-09 03:00:00,,22.802191294741768,,21.771679846697197,20.138426791603308,20.56516862029861,,21.053409852720943,23.437882455962683,,,,,,,,,49.006943927090425,37.0,
2020-04-09 03:10:00,,26.59394006372339,,25.64397185408157,23.680325520950927,22.19505879875623,,23.767703153787412,27.71140433829617,,,,,,,,,47.316286306256416,37.0,
2020-04-09 03:20:00,,29.26943640650792,,22.68269773951581,21.231772093772143,21.144402182885717,,21.38242673488353,32.88312910117465,,,,,,,,,49.65073394406296,37.0,
2020-04-09 03:30:00,,27.3139269234442,,22.189027338574014,21.74934137825953,21.443575129463998,,18.961904062112502,22.6443757648097,,,,,,,,,49.75388223251808,37.0,
2020-04-09 03:40:00,,26.255366957932463,,25.06473395130813,24.07188310359313,19.001813515949184,,21.19630393487575,37.013446581476,,,,,,,,,47.13067646103107,37.0,
2020-04-09 03:50:00,,24.909347300528154,,23.202246962084786,18.847767893363983,19.061015499278017,,23.769245791663565,2418.9579877670653,,,,,,,,,48.04668531100625,37.0,
2020-04-09 04:00:00,,24.047075224465647,,24.25176458169042,18.993531089538948,22.256206894835085,,18.070379681719718,25.92810332449004,,,,,,,,,47.874937111571064,37.0,
2020-04-09 04:10:00,,26.01443269401453,,22.135141160933347,19.469604621906022,21.90502984864571,,19.45507665054492,26.903208988315193,,,,,,,,,50.278287179665696,37.0,
2020-04-09 04:20:00,,30.12445173692479,,21.561799890890693,21.14232863675606,21.95992824911066,,20.19754699671765,24.08210612457203,,,,,,,,,54.81528631142138,37.0,
2020-04-09 04:30:00,,31.94668584851944,,23.2302196500665,21.933984726574145,23.639359044702026,,18.154720532108115,26.076582763581538,,,,,,,,,48.25873085104675,37.0,
2020-04-09 04:40:00,,35.17284295243183,,27.448243514978582,19.295215380190637,17.977176059508274,,23.197036375047354,27.866882703258838,,,,,,,,,50.96045363733187,37.0,
2020-04-09 04:50:00,,25.97341543002192,,25.155160613744222,20.75894175342599,20.56617432791343,,24.466622063353324,30.575225869033947,,,,,,,,,47.84704297912346,37.0,
2020-04-09 05:00:00,,33.9877447544766,,21.81036894241288,19.54959291568543,19.187966475565513,,19.51802563895133,27.410104674143,,,,,,,,,50.28508057527571,37.0,
2020-04-09 05:10:00,,26.565516380428047,,22.993741730352873,17.116539936386665,20.490427809834188,,19.760338201349292,26.418856776607285,,,,,,,,,53.789537140953634,37.0,
2020-04-09 05:20:00,,28.346639983213525,,21.52870488422553,19.211079386804872,20.31631807075921,,21.51682656708037,26.011860915971646,,,,,,,,,49.18246765816089,37.0,
2020-04-09 05:30:00,,25.242529535194265,,22.62168089950244,676.6607807803391,19.193532521045267,,21.638189276253087,25.737020028481297,,,,,,,,,48.6259317294038,37.0,
2020-04-09 05:40:00,,27.61444224744743,,24.366960089002696,20.11514275827901,19.195113678741752,,24.326112920882892,26.703554655481557,,,,,,,,,49.823677441377214,37.0,
2020-04-09 05:50:00,,28.754222048157054,,23.852311393318395,21.624736319228145,24.50560507073029,,20.269081433961308,26.873560390300604,,,,,,,,,49.42711928821225,37.0,
2020-04-09 06:00:00,,29.61487966277216,,25.16039264904389,30.047745441135287,18.96788343905801,,20.923731959725014,26.464893339894708,,,,,,,,,48.69227816120226,37.0,
2020-04-09 06:10:00,,29.11895701649053,,23.898958578668736,20.954308610437707,21.454591616617922,,22.118700129536084,26.537920496739893,,,,,,,,,53.58325332178627,37.0,
2020-04-09 06:20:00,,24.16462473320692,,113.8520600663174,21.876791710323293,22.452814709064377,,19.14662493687234,26.76444938008469,,,,,,,,,53.641780552498034,37.0,
2020-04-09 06:30:00,,27.40770458090301,,26.731041543064546,20.945336907646784,19.35970790453146,,24.100978497032386,116.5854342488833,,,,,,,,,49.52394422362492,37.0,
2020-04-09 06:40:00,,25.837615646006746,,21.773048403313002,20.55415641775094,22.45887625634539,19.86171362524875,23.607333852068127,27.854649640882325,,,,,,,,,50.47873128805252,37.0,
2020-04-09 06:50:00,,27.37013215047337,,,13.230803522744354,24.52713981502503,21.21404429417032,22.01668250445487,29.02818879977582,,,,,,45.0272508390148,,,54.58864446860576,37.0,
2020-04-09 07:00:00,,1268.3998240570274,,,,22.244006221839246,,22.568414169402647,,,,,,,58.24934729633316,,,53.32277743590736,37.0,
2020-04-09 07:10:00,,28.195738083011328,,,,20.724007175645113,,19.882997306957584,,,,,,,58.14706488644146,,,52.816679634529784,37.0,
2020-04-09 07:20:00,,23.78959100429536,,,,22.825054149546165,,23.601204508953018,,,,,,,51.49733618875629,,,50.326169933943646,37.0,
2020-04-09 07:30:00,,29.873916628681933,,,,21.347545505836276,,26.743468959396125,,,,,,,54.39846530976716,,,53.29209963276772,37.0,
2020-04-09 07:40:00,,25.749613073296572,,,,14.378863162222176,,31.372108299811906,,,,,,,54.18994403156617,,,526.8661676395209,37.0,
2020-04-09 07:50:00,,26.70940920278644,,,,,,25.654120289947787,,,,,,,51.16466635648347,,,57.19137400459105,37.0,
2020-04-09 08:00:00,,,,,,,,27.84226199839568,,,,,,,,,,48.179699787436846,37.0,
2020-04-09 08:10:00,,,,,,,,22.452677944684357,,,,,,,,,,50.173688639933,37.0,
2020-04-09 08:20:00,,,,,,,,20.967722609037413,,,,,,,,,,51.90559910080093,37.0,
2020-04-09 08:30:00,,,,,,,,23.55060028601263,,,,,,,,,,52.94384924223086,37.0,
2020-04-09 08:40:00,,,,,,,,21.20390986091659,,,,,,,,,,53.1448356897213,37.0,
2020-04-09 08:50:00,,,,,,,,,,,,,,,,,,58.34021886602998,37.0,
2020-04-09 09:00:00,,,,,,,,,,,,,,,,,,50.29053502277589,37.0,
2020-04-09 09:10:00,,,,,,,,,,,26.51240642656708,,,,,,,51.01389295616829,37.0,
2020-04-09 09:20:00,,,,,,,,,,,26.680377757664765,,,,,,,57.289380871642805,37.0,
2020-04-09 09:30:00,,,,,,,,,,,31.534417535399538,,,,,,,58.86480982167694,37.0,
2020-04-09 09:40:00,,,,,,,,,,,28.365145164896674,,,,,,,79.22926591298855,37.0,
2020-04-09 09:50:00,,,,,,,,,,,28.95404714111238,,,,,,,,37.0,
2020-04-09 10:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 10:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 10:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 10:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 10:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 10:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 11:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 11:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 11:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 11:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 11:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 11:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 12:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 12:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 12:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 12:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 12:40:00,,,,,,,,,,,,,,27.60204702818832,,,,,37.0,
2020-04-09 12:50:00,,,,,,,,,,17.114739370042017,,,,27.330759477703317,,,,,37.0,
2020-04-09 13:00:00,,,,,,,,,,352.50680505298243,,,,27.148726517314202,,,,,37.0,
2020-04-09 13:10:00,,,,,,,,,,24.097871810856148,,,,,,,,,37.0,
2020-04-09 13:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 13:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 13:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 13:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 14:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 14:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 14:20:00,,,,,,,,,,,,,,33.46658548308397,,,,,37.0,
2020-04-09 14:30:00,,,,,,,,,,,,,,27.638816980659538,,,,,37.0,
2020-04-09 14:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 14:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 15:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 15:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 15:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 15:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 15:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 15:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 16:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 16:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 16:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 16:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 16:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 16:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 17:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 17:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 17:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 17:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 17:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 17:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 18:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 18:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 18:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 18:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 18:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 18:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 19:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 19:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 19:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 19:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-09 19:40:00,,,,44.28462590608633,,,,,,,,,,,,,,,37.0,
2020-04-09 19:50:00,,,,47.77386908793645,,,,,,,,,,,,,,,37.0,
2020-04-09 20:00:00,,,,38.936900972548855,,,,,,,,,,,68.54784467881524,,,,37.0,
2020-04-09 20:10:00,,,,37.82029108381446,,,,,,,,,,,71.43691905393038,,,,37.0,
2020-04-09 20:20:00,,,,39.44921091431839,,,,,,,,,,,400.75825936058607,,,,37.0,
2020-04-09 20:30:00,,,,42.40395204609697,,,35.48065091224041,,28.461607913173125,,,,,,68.09596268456839,,,,37.0,
2020-04-09 20:40:00,,,,37.75645076668946,,,38.102330030447625,,48.67702903026818,,,,,,,,,72.8402424536318,37.0,
2020-04-09 20:50:00,,,,45.685548002313226,36.6045189990736,,41.53076378531635,,40.23540916180272,,,,,,,,,65.58529511755555,37.0,
2020-04-09 21:00:00,,,,38.716436132286795,37.48722596304178,,36.725192592827284,38.72227862392647,43.343713613680926,,,,,,,,,67.73408405240643,37.0,
2020-04-09 21:10:00,,,,42.57103401867255,368.7498236847696,,41.984362919761246,40.943508611913465,49.180439200550396,,,,,,,,,66.66476005936224,37.0,
2020-04-09 21:20:00,,,,51.55444462323838,40.554849395494884,,38.32635982623589,36.88795642382469,48.563803994483955,,,,,,,,,70.57323685415145,37.0,
2020-04-09 21:30:00,,,,39.789476207609965,38.906719364995645,,39.610775646110326,40.87792102032653,45.91650664274633,,,,,,,,,64.69287073646761,37.0,
2020-04-09 21:40:00,,,,43.81880251720137,36.825941417109476,,37.79882196887089,37.85246389930498,111.87244182146144,,,,,,,,,67.59268109458645,37.0,
2020-04-09 21:50:00,,,,41.05890414385724,37.78337618053178,,37.84599624900878,39.329687521263864,121.34956321875151,,,,,,,,,69.36305053287322,37.0,
2020-04-09 22:00:00,,,,43.41316706748505,38.50145024791257,,40.805808864088114,36.98457257494476,42.385717594313476,,,,,,,,,74.8127668880548,37.0,
2020-04-09 22:10:00,,,,43.89203131714014,39.6542579493451,,43.15966366750983,36.484409083858,47.23033567171699,,,,,,,,,66.90623652529577,37.0,
2020-04-09 22:20:00,,,,44.706958581180075,38.15053657697045,,33.561080173691074,36.53450445498086,45.55136295271741,,,,,,,,,73.36270532876054,37.0,
2020-04-09 22:30:00,,,,39.278175967861706,43.26394648161593,,36.40223670481207,40.00436580301717,44.220268314848006,,,,,,,,,68.75781340280336,37.0,
2020-04-09 22:40:00,,,,41.17920135527669,39.81509670084882,,36.634252399862255,38.123077153380606,44.109139736638184,,,,,,,,,71.54970500801826,37.0,
2020-04-09 22:50:00,,,,41.677788274458365,506.8708958006597,,39.69626671647438,40.864190697858135,42.43941339789965,,,,,,,,,71.84042151061203,37.0,
2020-04-09 23:00:00,,,,40.64738912292457,35.004356137988914,,490.4110260397258,38.54618780248704,42.464676909224536,,,,,,,,,431.3244448332656,37.0,
2020-04-09 23:10:00,,,,41.759573506045655,36.526089745703295,,41.271320961315226,41.46163367194902,42.34176291398414,,,,,,,,,64.08096498875008,37.0,
2020-04-09 23:20:00,,,,662.2902373421445,35.313307828878195,,33.75716003378601,38.08522621595867,551.990299367137,,,,,,,,,68.22162239460707,37.0,
2020-04-09 23:30:00,,,,40.84452722784263,39.911832964809335,,37.76685636102026,33.62024801286881,46.36073845990811,,,,,,,,,70.88261502254173,37.0,
2020-04-09 23:40:00,,,,56.20765608087285,41.32271114217548,,38.20976950530656,44.53172460864411,40.731251025226776,,,,,,,,,67.57742593614753,37.0,
2020-04-09 23:50:00,,,,22.536700759228626,36.55563091169424,,41.318925662195326,38.078582433037326,45.52643958355382,,,,,,,,,78.86302995413183,37.0,
2020-04-10 00:00:00,,,,26.41283050179047,41.55281711582809,,29.089130252066827,37.81975960596535,561.4052108890722,,,,,,,,,67.42773112957211,37.0,
2020-04-10 00:10:00,,,,25.053239619072666,39.99495731127747,,,338.69519292772077,42.64719192095826,,,,,,,,,475.2021557376309,37.0,
2020-04-10 00:20:00,,,,25.23549805402976,40.076738584727785,,,35.19508642708033,43.813392764995115,,,,,,,,,71.22763900702627,37.0,
2020-04-10 00:30:00,,,,25.916687123363765,553.0897359015071,,,38.732673976842605,40.75840965283519,,,,,,,,,67.99451181894524,37.0,
2020-04-10 00:40:00,,,,26.37628348300902,34.13798535015352,,,35.2044904099145,44.91078217024067,,,,,,,,,66.54189010941464,37.0,
2020-04-10 00:50:00,,,,23.057239854927047,40.58249179727724,,,36.7763446122845,45.242038019962855,,,,,,,,,69.54853355526615,37.0,
2020-04-10 01:00:00,,,,30.28174556671945,40.51944620707091,,,42.263180933867005,45.98746339375504,,,,,,,,,69.31451206911288,37.0,
2020-04-10 01:10:00,,,,34.08411434939811,37.91023112451707,,,37.89453410593239,40.53696502066739,,,,,,,,,70.86999189819069,37.0,
2020-04-10 01:20:00,,,,27.71550310057652,38.272030712481396,,,37.5528646507668,42.09437896697902,,,,,,,,,71.29298130224205,37.0,
2020-04-10 01:30:00,,,,30.666687508252426,40.117541335504775,,,41.43818368196865,42.58707677781414,,,,,,,,,68.86392883245459,37.0,
2020-04-10 01:40:00,,,,530.994555319463,465.340899604239,,,40.77237773159107,43.560615536684274,,,,,,,,,66.34784624930651,37.0,
2020-04-10 01:50:00,,,,28.563595951824738,34.04460103326776,,,38.87388107398711,41.70202531015129,,,,,,,,,68.89683273202586,37.0,
2020-04-10 02:00:00,,,,27.641955723366237,37.65847774661015,,,36.369838441543884,967.283827937316,,,,,,,,,73.32020949761745,37.0,
2020-04-10 02:10:00,,,,25.774594284872304,31.441143009665122,,,37.56330997698238,43.00609493629815,,,,,,,,,76.03616485931228,37.0,
2020-04-10 02:20:00,,,,28.76674571603188,47.67306100226908,,,37.96637019099935,39.471448687039654,,,,,,,,,73.48744347225903,37.0,
2020-04-10 02:30:00,,,,478.6246817280048,42.444364771329,,,34.93576585942543,44.067496951355494,,,,,,,,,70.49319144339447,37.0,
2020-04-10 02:40:00,,,,27.245130564437275,39.97301481734395,,,38.326999444931396,45.17752185908162,,,,,,,,,650.5536295344489,37.0,
2020-04-10 02:50:00,,,,27.76260344726356,34.018641673810976,,,39.67986657889444,44.507675701978286,,,,,,,,,66.31664617468981,37.0,
2020-04-10 03:00:00,,,,28.447952954243732,39.081634339861296,,,34.21018075821723,44.218441769386985,,,,,,,,,63.274419957576676,37.0,
2020-04-10 03:10:00,,,,23.20834600475623,37.770736231429524,,,39.48457846669344,40.03623057272034,,,,,,,,,72.35021766690829,37.0,
2020-04-10 03:20:00,,,,514.4674440103191,41.12749914077926,,,40.04787356987586,48.18762889143167,,,,,,,,,66.62778296011362,37.0,
2020-04-10 03:30:00,,,,28.246658137639198,459.9139164920255,,,39.970449728657975,52.21980345479683,,,,,,,,,65.75053438815661,37.0,
2020-04-10 03:40:00,,,,23.478848002568103,35.387672679753535,,,39.15493481948347,39.53813819045229,,,,,,,,,71.30951135240997,37.0,
2020-04-10 03:50:00,,,,28.8167747061382,38.88297554481205,,,46.6348898519899,42.739414065627436,,,,,,,,,68.31281336012349,37.0,
2020-04-10 04:00:00,,,,27.58930111215369,37.98687275389531,,,37.94487475486,41.73744108765728,,,,,,,,,73.39029572947875,37.0,
2020-04-10 04:10:00,,,,27.289816677123323,36.20503225702305,,,39.316062969893814,642.2817761002234,,,,,,,,,69.29065377709328,37.0,
2020-04-10 04:20:00,,,,25.94704992890236,37.5440666966123,,,37.94511670268722,43.53901421160884,,,,,,,,,69.35290939988312,37.0,
2020-04-10 04:30:00,,,,374.1173870807788,38.25470775969418,,,36.75984442140624,42.07214727481893,,,,,,,,,72.47438042415305,37.0,
2020-04-10 04:40:00,,,,21.314661141916954,40.54193439133231,,,35.67773191425353,44.37012390710988,,,,,,,,,69.64360588819646,37.0,
2020-04-10 04:50:00,,,,25.42087052326591,42.59602847183507,,,38.73565490154537,47.72873960087059,,,,,,,,,68.11033183910449,37.0,
2020-04-10 05:00:00,,,,27.511943035697747,40.86217796515768,,,34.613345166449264,48.05199915124452,,,,,,,,,65.86715054227761,37.0,
2020-04-10 05:10:00,,,,27.59660085214228,40.2519961444414,,,41.04400723728818,41.98760590570528,,,,,,,,,76.56009086844155,37.0,
2020-04-10 05:20:00,,,,34.51882705073136,45.628033935253896,,,37.23880795482461,44.923183091230484,,,,,,,,,845.9233051557702,37.0,
2020-04-10 05:30:00,,,,29.70684573704095,37.93537550009749,,,40.48594316337803,44.61561921558518,,,,,,,,,66.9519320767925,37.0,
2020-04-10 05:40:00,,,,26.216544701481318,39.61255078641006,,,39.26763357798417,47.8940374933836,,,,,,,,,69.01310503585213,37.0,
2020-04-10 05:50:00,,,,33.62496929824872,36.572817789813755,,,39.17232295724377,40.90282461651368,,,,,,,,,67.99026709004734,37.0,
2020-04-10 06:00:00,,,,45.731180321004494,346.7211176213366,,,41.68444146694036,43.699803190442346,,,,,,,,,69.66977914766946,37.0,
2020-04-10 06:10:00,,,,26.35261535196787,47.16951924180065,,,37.35956651898352,43.56907984198089,,,,,,61.13708235121639,,,67.92387841169915,37.0,
2020-04-10 06:20:00,,,,35.988729014599194,38.447044770000026,,42.861755917055454,43.14674370532046,50.03674983922709,,,,,,66.91650429406373,,,66.41898947643861,37.0,
2020-04-10 06:30:00,,,,26.506268710379572,36.83286028741172,,36.09206084577262,383.19375036644965,42.548007538683905,,,,,,79.42841791871142,,,67.69412335846442,37.0,
2020-04-10 06:40:00,,,,36.209351034253714,31.977447349663766,,40.83069295112188,39.263868619624425,44.098272602300845,,,,,,84.18172503702804,,,72.70066006733616,37.0,
2020-04-10 06:50:00,,,,37.18766378483213,,,38.405153505132326,36.70848168874952,43.35309096121284,,,,,,74.64789188522654,,,72.3877221515273,37.0,
2020-04-10 07:00:00,,,,35.736282255316624,,,40.775715203763404,47.004704383598956,47.1085631623491,,,,,,70.43558382076267,,,598.8901491241493,37.0,
2020-04-10 07:10:00,,,,36.54972898371477,,,37.16502502997386,38.431270728583826,45.48819863862201,,,,,,65.89327537448476,,,74.55893752119366,37.0,
2020-04-10 07:20:00,,,,33.41091499883431,,,173.96851429839282,44.176738187315465,705.8376381173773,,,,,,75.3839937760296,,,70.80178047286726,37.0,
2020-04-10 07:30:00,,,,31.675962400100907,,,42.21376077199256,44.792254987105025,35.04584582842284,,,,,,69.76640319239276,,,65.50281538862465,37.0,
2020-04-10 07:40:00,,,,34.48376217779501,,,44.85365843408249,44.59230458501588,,,,,,,75.44623896415166,,,72.62032743068681,37.0,
2020-04-10 07:50:00,,,,30.07821976400043,,,34.21112591178455,45.312697833648635,,,,,,,66.65800832269768,,,768.996605967332,37.0,
2020-04-10 08:00:00,,,,,,,42.26567962025882,46.041395478366155,,,,,,,69.43638939263515,,,617.3180297673956,37.0,
2020-04-10 08:10:00,,,,,,,38.09402601632354,104.69622994615808,,,,,,,,,,348.5869413681868,37.0,
2020-04-10 08:20:00,,,,,,,36.68873667782285,42.63192042710753,,,,,,,,,,66.21543891701432,37.0,
2020-04-10 08:30:00,,,,,,,30.402544986224623,42.01600704647975,,,,,,,,,,33.54442131912709,37.0,
2020-04-10 08:40:00,,,,,,,,40.15256567714971,,,,,,,,,,,37.0,
2020-04-10 08:50:00,,,,,,,,37.98036172541809,,,,,,,,,,,37.0,
2020-04-10 09:00:00,,,,,,,,44.59386944377414,,,,,,,,,,,37.0,
2020-04-10 09:10:00,,,,,,,,41.36722829626985,,,,,,,,,,,37.0,
2020-04-10 09:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 09:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 09:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 09:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 10:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 10:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 10:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 10:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 10:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 10:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 11:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 11:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 11:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 11:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 11:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 11:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 12:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 12:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 12:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 12:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 12:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 12:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 13:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 13:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 13:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 13:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 13:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 13:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 14:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 14:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 14:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 14:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 14:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 14:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 15:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 15:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 15:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 15:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 15:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 15:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 16:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 16:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 16:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 16:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 16:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 16:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 17:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 17:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 17:20:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 17:30:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 17:40:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 17:50:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 18:00:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 18:10:00,,,,,,,,,,,,,,,,,,,37.0,
2020-04-10 18:20:00,,,,,,,,,,,,,,,,,,65.99139722393555,37.0,
2020-04-10 18:30:00,,,,,,,,,,,,,,,,,,584.0542272523862,37.0,
2020-04-10 18:40:00,,,,,,,,,46.29797455516171,,,,,,,,,73.47149791614551,37.0,
2020-04-10 18:50:00,,,,,,,,,44.79075600423707,,,,,,,,,69.886159109861,37.0,
2020-04-10 19:00:00,,,,,,,,,54.269998063168295,,,,,,,,,67.82384401996748,37.0,
2020-04-10 19:10:00,,,,,,,,,54.176852032716376,,,,,,,,,68.48075821063998,37.0,
2020-04-10 19:20:00,,,,,,,,,453.7497727940589,,,,,,,,,71.38722661281382,37.0,
2020-04-10 19:30:00,,,,,,,,,55.89212123499753,,,,,,,,,71.35212663190347,37.0,
2020-04-10 19:40:00,,,,,,,,,52.87588973120306,,,,,,,,,76.23161482454431,37.0,
2020-04-10 19:50:00,,,,,,,,,55.341339993263645,,,,,,,,,80.98565552918406,37.0,
2020-04-10 20:00:00,,,,,,,,,44.45464287513928,,,,,,,,,66.64027221646512,37.0,
2020-04-10 20:10:00,,,,,,,,,47.63040873698164,,,,,,,,,76.68279279859466,37.0,
2020-04-10 20:20:00,,,,,,,,46.50933995488378,46.46243988774394,,,,,,,,,63.3750267584293,37.0,
2020-04-10 20:30:00,,44.695355995336534,,,,,30.31319302645116,49.14721978823122,43.98781439263417,,,,,,,,,,37.0,
2020-04-10 20:40:00,,44.84964686974472,,,,49.16203766380636,37.53880694214194,458.10674194862975,,,,,,,,,,,37.0,
2020-04-10 20:50:00,,45.22523892169977,,,,63.43422369131577,39.51122313360138,51.99628981819312,,,,,,,,,,,37.0,
2020-04-10 21:00:00,,50.76044525886083,,45.95626100007389,40.95903532720486,60.08442868170511,39.71374250479219,49.015990518921,47.36119427993905,,34.3340636814451,,,,,,,,37.0,
